id,datetime,value,irain,rain,itemp,temp,iwb,wetb,dewpt,vappr,rhum,msl,iwdsp,wdsp,iwddir,wddir,ww,w,sun,vis,clht,clamt,20223,GL1,1255,1405,1404,1403,GL2,1271,1253,1401,GL3,1283,1258,1256,weekday,weekend,lat,long,holiday,pred
000000001253A,2021-11-30 08:00:00,3285.0,0,0.0,0,8.0,0,7.8,7.6,10.4,97.0,1017.6,2,6,2,230,10,22,0.0,1400.0,14,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,51.87488,-8.44783,0,3161.966552734375
000000001253A,2021-11-30 09:00:00,2351.0,0,0.0,0,9.3,0,9.2,9.0,11.5,99.0,1017.4,2,6,2,230,2,11,0.0,25000.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,51.87488,-8.44783,0,2735.181884765625
000000001253A,2021-11-30 10:00:00,2414.0,0,0.0,0,9.9,0,9.2,8.5,11.1,91.0,1016.6,2,9,2,250,2,11,0.0,30000.0,999,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,51.87488,-8.44783,0,2173.80517578125
000000001253A,2021-11-30 11:00:00,2622.0,0,0.0,0,10.9,0,9.7,8.4,11.1,85.0,1016.1,2,8,2,240,2,11,0.6,35000.0,999,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,51.87488,-8.44783,0,2805.80029296875
000000001253A,2021-11-30 12:00:00,2918.0,0,0.0,0,11.4,0,10.3,9.2,11.6,86.0,1014.9,2,7,2,230,2,11,0.5,40000.0,11,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,51.87488,-8.44783,0,2831.609375
000000001253A,2021-11-30 13:00:00,3018.0,0,0.0,0,11.9,0,10.4,9.0,11.4,82.0,1013.4,2,10,2,250,2,11,0.1,45000.0,12,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,51.87488,-8.44783,0,3097.023681640625
000000001253A,2021-11-30 14:00:00,2899.0,0,0.0,0,11.0,0,9.9,8.7,11.3,86.0,1011.8,2,12,2,230,2,11,1.0,45000.0,200,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,51.87488,-8.44783,0,3103.418701171875
000000001253A,2021-11-30 15:00:00,3374.0,0,0.0,0,10.1,0,9.1,8.0,10.8,87.0,1009.6,2,12,2,230,2,11,0.3,50000.0,150,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,51.87488,-8.44783,0,2907.2353515625
000000001253A,2021-11-30 16:00:00,3030.0,0,0.0,0,9.8,0,9.1,8.3,11.0,91.0,1008.0,2,12,2,220,2,11,0.0,45000.0,140,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,51.87488,-8.44783,0,3492.700927734375
000000001253A,2021-11-30 17:00:00,1936.0,0,0.8,0,9.7,0,9.4,9.1,11.5,96.0,1006.2,2,16,2,230,60,62,0.0,9000.0,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,51.87488,-8.44783,0,2900.1640625
000000001253A,2021-11-30 18:00:00,2970.0,0,2.4,0,10.3,0,9.8,9.3,11.7,94.0,1005.9,2,14,2,230,21,62,0.0,9000.0,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,51.87488,-8.44783,0,1604.9566650390625
000000001253A,2021-11-30 19:00:00,2077.0,0,0.0,0,9.7,0,8.8,7.9,10.6,88.00000000000001,1005.0,2,13,2,270,2,11,0.0,20000.0,999,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,51.87488,-8.44783,0,2173.601806640625
000000001253A,2021-11-30 20:00:00,1691.0,0,2.1,0,9.6,0,9.1,8.5,11.2,93.0,1005.1,2,13,2,280,62,61,0.0,8000.0,49,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,51.87488,-8.44783,0,1441.4005126953125
000000001253A,2021-11-30 21:00:00,1039.0,0,0.5,0,9.7,0,9.3,8.9,11.4,95.0,1005.0,2,13,2,270,80,86,0.0,15000.0,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,51.87488,-8.44783,0,1077.1484375
000000001253A,2021-11-30 22:00:00,547.0,0,0.3,0,9.1,0,8.0,6.7,9.8,85.0,1005.6,2,18,2,290,25,82,0.0,35000.0,16,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,51.87488,-8.44783,0,652.298583984375
000000001253A,2021-11-30 23:00:00,284.0,0,0.0,0,8.5,0,7.2,5.6,9.1,82.0,1005.9,2,21,2,300,2,11,0.0,35000.0,60,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,51.87488,-8.44783,0,343.8728942871094
000000001253A,2021-12-01 00:00:00,199.0,0,0.2,0,8.3,0,7.2,5.9,9.3,85.0,1007.2,2,19,2,300,25,86,0.0,35000.0,17,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,51.87488,-8.44783,0,173.26776123046875
000000001253A,2021-12-01 01:00:00,148.0,0,0.0,0,8.0,0,6.5,4.6,8.5,79.0,1007.0,2,18,2,300,2,11,0.0,35000.0,70,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,51.87488,-8.44783,0,127.25042724609375
000000001253A,2021-12-01 02:00:00,124.0,0,0.0,0,7.3,0,5.9,4.0,8.2,80.0,1007.3,2,21,2,300,2,11,0.0,30000.0,999,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,51.87488,-8.44783,0,119.76493072509766
000000001253A,2021-12-01 03:00:00,100.0,0,0.0,0,7.0,0,5.4,3.2,7.7,77.0,1007.6,2,17,2,280,2,11,0.0,35000.0,999,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,51.87488,-8.44783,0,121.68421936035156
000000001253A,2021-12-01 04:00:00,111.0,0,0.0,0,6.8,0,5.4,3.6,7.8,79.0,1008.1,2,19,2,300,2,11,0.0,35000.0,999,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,51.87488,-8.44783,0,138.51092529296875
000000001253A,2021-12-01 05:00:00,397.0,2,0.0,0,6.4,0,5.1,3.4,7.7,81.0,1008.6,2,19,2,290,25,80,0.0,35000.0,999,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,51.87488,-8.44783,0,269.1022033691406
